id,experiment_uuid,participant_id,created_at,updated_at,trial_number,trial_type,trial_category,stimulus,response,response_time,firstStim,secondStim,cupFullness,tableType,y_position,dispImage_duration,accuracy,correct_response,trial_duration,time_elapsed,timestamp,user_agent
4207,6023b648-b34a-4a61-89e8-2589fb1b6e39,5d724b5ae8351c0001f3f371,2026-02-13 13:25:33.744105,2026-02-13 13:25:33.744105,68,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",331.0,src/assets/stimuli/cups/cupFull_posCenter_tableGroove,src/assets/stimuli/cups/cupFull_posCenter_tableGroove,Full,Groove,291.0,500.0,1.0,f,,128472,2026-02-13T13:25:33.696Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"
4214,6023b648-b34a-4a61-89e8-2589fb1b6e39,5d724b5ae8351c0001f3f371,2026-02-13 13:25:36.906616,2026-02-13 13:25:36.906616,77,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",810.0,src/assets/stimuli/cups/cupFull_posCenter_tableFlat,src/assets/stimuli/cups/cupFull_posCenter_tableFlat,Full,Flat,221.0,200.0,1.0,f,,131634,2026-02-13T13:25:36.858Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"
4221,6023b648-b34a-4a61-89e8-2589fb1b6e39,5d724b5ae8351c0001f3f371,2026-02-13 13:25:40.200318,2026-02-13 13:25:40.200318,86,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",258.0,src/assets/stimuli/cups/cupFull_posCenter_tableFlat,src/assets/stimuli/cups/cupFull_posCenter_tableFlat,Full,Flat,482.0,500.0,1.0,f,,134850,2026-02-13T13:25:40.074Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"
4229,6023b648-b34a-4a61-89e8-2589fb1b6e39,5d724b5ae8351c0001f3f371,2026-02-13 13:25:43.836813,2026-02-13 13:25:43.836813,95,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",738.0,src/assets/stimuli/cups/cupFull_posRight_tablePlatform,src/assets/stimuli/cups/cupFull_posCenter_tablePlatform,Full,Platform,254.0,500.0,1.0,j,,138563,2026-02-13T13:25:43.787Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"
4236,6023b648-b34a-4a61-89e8-2589fb1b6e39,5d724b5ae8351c0001f3f371,2026-02-13 13:25:46.939484,2026-02-13 13:25:46.939484,104,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",508.0,src/assets/stimuli/cups/cupFull_posCenter_tablePlatform,src/assets/stimuli/cups/cupFull_posCenter_tablePlatform,Full,Platform,98.0,300.0,0.0,f,,141666,2026-02-13T13:25:46.890Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"
4243,6023b648-b34a-4a61-89e8-2589fb1b6e39,5d724b5ae8351c0001f3f371,2026-02-13 13:25:50.122797,2026-02-13 13:25:50.122797,113,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",609.0,src/assets/stimuli/cups/cupFull_posRight_tableFlat,src/assets/stimuli/cups/cupFull_posRight_tableFlat,Full,Flat,230.0,300.0,1.0,f,,144850,2026-02-13T13:25:50.074Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"
4250,6023b648-b34a-4a61-89e8-2589fb1b6e39,5d724b5ae8351c0001f3f371,2026-02-13 13:25:53.672869,2026-02-13 13:25:53.672869,122,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",898.0,src/assets/stimuli/cups/cupFull_posRight_tableGroove,src/assets/stimuli/cups/cupFull_posCenter_tableGroove,Full,Groove,304.0,300.0,1.0,j,,148322,2026-02-13T13:25:53.546Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"
4257,6023b648-b34a-4a61-89e8-2589fb1b6e39,5d724b5ae8351c0001f3f371,2026-02-13 13:25:56.573574,2026-02-13 13:25:56.573574,131,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",409.0,src/assets/stimuli/cups/cupFull_posRight_tableGroove,src/assets/stimuli/cups/cupFull_posRight_tableGroove,Full,Groove,375.0,300.0,1.0,f,,151299,2026-02-13T13:25:56.523Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"
4264,6023b648-b34a-4a61-89e8-2589fb1b6e39,5d724b5ae8351c0001f3f371,2026-02-13 13:26:00.627117,2026-02-13 13:26:00.627117,140,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",1090.0,src/assets/stimuli/cups/cupFull_posCenter_tablePlatform,src/assets/stimuli/cups/cupFull_posRight_tablePlatform,Full,Platform,451.0,500.0,1.0,j,,155347,2026-02-13T13:26:00.571Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"
4271,6023b648-b34a-4a61-89e8-2589fb1b6e39,5d724b5ae8351c0001f3f371,2026-02-13 13:26:03.607864,2026-02-13 13:26:03.607864,149,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",438.0,src/assets/stimuli/cups/cupFull_posRight_tablePlatform,src/assets/stimuli/cups/cupFull_posCenter_tablePlatform,Full,Platform,94.0,200.0,1.0,j,,158146,2026-02-13T13:26:03.370Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"
4278,6023b648-b34a-4a61-89e8-2589fb1b6e39,5d724b5ae8351c0001f3f371,2026-02-13 13:26:06.251530,2026-02-13 13:26:06.251530,158,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",270.0,src/assets/stimuli/cups/cupFull_posCenter_tableFlat,src/assets/stimuli/cups/cupFull_posRight_tableFlat,Full,Flat,499.0,300.0,1.0,j,,160978,2026-02-13T13:26:06.202Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"
4285,6023b648-b34a-4a61-89e8-2589fb1b6e39,5d724b5ae8351c0001f3f371,2026-02-13 13:26:09.537655,2026-02-13 13:26:09.537655,167,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",322.0,src/assets/stimuli/cups/cupFull_posCenter_tableGroove,src/assets/stimuli/cups/cupFull_posRight_tableGroove,Full,Groove,451.0,500.0,1.0,j,,164264,2026-02-13T13:26:09.488Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"
4292,6023b648-b34a-4a61-89e8-2589fb1b6e39,5d724b5ae8351c0001f3f371,2026-02-13 13:26:12.647702,2026-02-13 13:26:12.647702,176,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",43.0,src/assets/stimuli/cups/cupFull_posRight_tableFlat,src/assets/stimuli/cups/cupFull_posCenter_tableFlat,Full,Flat,496.0,500.0,1.0,j,,167283,2026-02-13T13:26:12.507Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"
4299,6023b648-b34a-4a61-89e8-2589fb1b6e39,5d724b5ae8351c0001f3f371,2026-02-13 13:26:15.940181,2026-02-13 13:26:15.940181,185,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",402.0,src/assets/stimuli/cups/cupFull_posRight_tablePlatform,src/assets/stimuli/cups/cupFull_posRight_tablePlatform,Full,Platform,333.0,500.0,1.0,f,,170658,2026-02-13T13:26:15.883Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"
4306,6023b648-b34a-4a61-89e8-2589fb1b6e39,5d724b5ae8351c0001f3f371,2026-02-13 13:26:18.972458,2026-02-13 13:26:18.972458,194,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",91.0,src/assets/stimuli/cups/cupFull_posRight_tableFlat,src/assets/stimuli/cups/cupFull_posRight_tableFlat,Full,Flat,431.0,500.0,1.0,f,,173698,2026-02-13T13:26:18.922Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"
4313,6023b648-b34a-4a61-89e8-2589fb1b6e39,5d724b5ae8351c0001f3f371,2026-02-13 13:26:22.239913,2026-02-13 13:26:22.239913,203,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",673.0,src/assets/stimuli/cups/cupFull_posCenter_tableGroove,src/assets/stimuli/cups/cupFull_posRight_tableGroove,Full,Groove,267.0,300.0,1.0,j,,176965,2026-02-13T13:26:22.189Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"
4320,6023b648-b34a-4a61-89e8-2589fb1b6e39,5d724b5ae8351c0001f3f371,2026-02-13 13:26:25.486926,2026-02-13 13:26:25.486926,212,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",689.0,src/assets/stimuli/cups/cupFull_posCenter_tablePlatform,src/assets/stimuli/cups/cupFull_posRight_tablePlatform,Full,Platform,517.0,300.0,1.0,j,,180212,2026-02-13T13:26:25.436Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"
4327,6023b648-b34a-4a61-89e8-2589fb1b6e39,5d724b5ae8351c0001f3f371,2026-02-13 13:26:28.189285,2026-02-13 13:26:28.189285,221,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",340.0,src/assets/stimuli/cups/cupFull_posRight_tableGroove,src/assets/stimuli/cups/cupFull_posCenter_tableGroove,Full,Groove,335.0,200.0,1.0,j,,182915,2026-02-13T13:26:28.140Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"
4334,6023b648-b34a-4a61-89e8-2589fb1b6e39,5d724b5ae8351c0001f3f371,2026-02-13 13:26:31.254489,2026-02-13 13:26:31.254489,230,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",97.0,src/assets/stimuli/cups/cupFull_posCenter_tableFlat,src/assets/stimuli/cups/cupFull_posRight_tableFlat,Full,Flat,94.0,500.0,1.0,j,,185972,2026-02-13T13:26:31.196Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"
4341,6023b648-b34a-4a61-89e8-2589fb1b6e39,5d724b5ae8351c0001f3f371,2026-02-13 13:26:33.948241,2026-02-13 13:26:33.948241,239,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",354.0,src/assets/stimuli/cups/cupFull_posRight_tablePlatform,src/assets/stimuli/cups/cupFull_posRight_tablePlatform,Full,Platform,446.0,200.0,0.0,f,,188676,2026-02-13T13:26:33.900Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"
4348,6023b648-b34a-4a61-89e8-2589fb1b6e39,5d724b5ae8351c0001f3f371,2026-02-13 13:26:36.571933,2026-02-13 13:26:36.571933,248,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",273.0,src/assets/stimuli/cups/cupFull_posCenter_tablePlatform,src/assets/stimuli/cups/cupFull_posRight_tablePlatform,Full,Platform,249.0,200.0,1.0,j,,191299,2026-02-13T13:26:36.523Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"
4355,6023b648-b34a-4a61-89e8-2589fb1b6e39,5d724b5ae8351c0001f3f371,2026-02-13 13:26:39.275088,2026-02-13 13:26:39.275088,257,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",343.0,src/assets/stimuli/cups/cupFull_posCenter_tablePlatform,src/assets/stimuli/cups/cupFull_posCenter_tablePlatform,Full,Platform,590.0,200.0,0.0,f,,194002,2026-02-13T13:26:39.226Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"
4362,6023b648-b34a-4a61-89e8-2589fb1b6e39,5d724b5ae8351c0001f3f371,2026-02-13 13:26:42.193476,2026-02-13 13:26:42.193476,266,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",340.0,src/assets/stimuli/cups/cupFull_posCenter_tableGroove,src/assets/stimuli/cups/cupFull_posCenter_tableGroove,Full,Groove,604.0,300.0,1.0,f,,196915,2026-02-13T13:26:42.139Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"
4369,6023b648-b34a-4a61-89e8-2589fb1b6e39,5d724b5ae8351c0001f3f371,2026-02-13 13:26:45.510452,2026-02-13 13:26:45.510452,275,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",284.0,src/assets/stimuli/cups/cupFull_posCenter_tableGroove,src/assets/stimuli/cups/cupFull_posRight_tableGroove,Full,Groove,444.0,200.0,1.0,j,,199560,2026-02-13T13:26:44.784Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"
4376,6023b648-b34a-4a61-89e8-2589fb1b6e39,5d724b5ae8351c0001f3f371,2026-02-13 13:26:47.452441,2026-02-13 13:26:47.452441,284,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",191.0,src/assets/stimuli/cups/cupFull_posCenter_tableFlat,src/assets/stimuli/cups/cupFull_posRight_tableFlat,Full,Flat,335.0,200.0,1.0,j,,202099,2026-02-13T13:26:47.323Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"
4383,6023b648-b34a-4a61-89e8-2589fb1b6e39,5d724b5ae8351c0001f3f371,2026-02-13 13:26:50.222280,2026-02-13 13:26:50.222280,293,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",488.0,src/assets/stimuli/cups/cupFull_posRight_tableGroove,src/assets/stimuli/cups/cupFull_posRight_tableGroove,Full,Groove,230.0,200.0,1.0,f,,204946,2026-02-13T13:26:50.170Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"
4390,6023b648-b34a-4a61-89e8-2589fb1b6e39,5d724b5ae8351c0001f3f371,2026-02-13 13:26:53.576386,2026-02-13 13:26:53.576386,302,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",399.0,src/assets/stimuli/cups/cupFull_posCenter_tablePlatform,src/assets/stimuli/cups/cupFull_posCenter_tablePlatform,Full,Platform,566.0,500.0,1.0,f,,208306,2026-02-13T13:26:53.530Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"
4397,6023b648-b34a-4a61-89e8-2589fb1b6e39,5d724b5ae8351c0001f3f371,2026-02-13 13:26:56.540173,2026-02-13 13:26:56.540173,311,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",395.0,src/assets/stimuli/cups/cupFull_posCenter_tableFlat,src/assets/stimuli/cups/cupFull_posCenter_tableFlat,Full,Flat,298.0,300.0,1.0,f,,211268,2026-02-13T13:26:56.492Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"
4404,6023b648-b34a-4a61-89e8-2589fb1b6e39,5d724b5ae8351c0001f3f371,2026-02-13 13:26:59.326541,2026-02-13 13:26:59.326541,320,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",428.0,src/assets/stimuli/cups/cupFull_posRight_tableFlat,src/assets/stimuli/cups/cupFull_posRight_tableFlat,Full,Flat,470.0,200.0,1.0,f,,214051,2026-02-13T13:26:59.275Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"
4411,6023b648-b34a-4a61-89e8-2589fb1b6e39,5d724b5ae8351c0001f3f371,2026-02-13 13:27:02.889852,2026-02-13 13:27:02.889852,329,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",595.0,src/assets/stimuli/cups/cupFull_posRight_tableGroove,src/assets/stimuli/cups/cupFull_posRight_tableGroove,Full,Groove,582.0,500.0,1.0,f,,217618,2026-02-13T13:27:02.842Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"
4419,6023b648-b34a-4a61-89e8-2589fb1b6e39,66f7169a8a3b99bf5a0dd054,2026-02-13 13:27:43.581293,2026-02-13 13:27:43.581293,13,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",10256.0,src/assets/stimuli/cups/cupHalf_posRight_tableGroove,src/assets/stimuli/cups/cupHalf_posCenter_tableGroove,Half,Groove,463.0,500.0,0.0,j,,161996,2026-02-13T13:27:42.940Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
4426,6023b648-b34a-4a61-89e8-2589fb1b6e39,66f7169a8a3b99bf5a0dd054,2026-02-13 13:27:48.206765,2026-02-13 13:27:48.206765,22,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",1867.0,src/assets/stimuli/cups/cupHalf_posRight_tableGroove,src/assets/stimuli/cups/cupHalf_posRight_tableGroove,Half,Groove,316.0,500.0,1.0,f,,166815,2026-02-13T13:27:47.760Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
4433,6023b648-b34a-4a61-89e8-2589fb1b6e39,66f7169a8a3b99bf5a0dd054,2026-02-13 13:27:50.717606,2026-02-13 13:27:50.717606,31,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",3.0,src/assets/stimuli/cups/cupHalf_posRight_tablePlatform,src/assets/stimuli/cups/cupHalf_posRight_tablePlatform,Half,Platform,230.0,200.0,0.0,f,,169174,2026-02-13T13:27:50.118Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
4440,6023b648-b34a-4a61-89e8-2589fb1b6e39,66f7169a8a3b99bf5a0dd054,2026-02-13 13:27:53.908303,2026-02-13 13:27:53.908303,40,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",998.0,src/assets/stimuli/cups/cupHalf_posCenter_tableFlat,src/assets/stimuli/cups/cupHalf_posCenter_tableFlat,Half,Flat,332.0,200.0,1.0,f,,172525,2026-02-13T13:27:53.470Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
4447,6023b648-b34a-4a61-89e8-2589fb1b6e39,66f7169a8a3b99bf5a0dd054,2026-02-13 13:27:56.477635,2026-02-13 13:27:56.477635,49,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",200.0,src/assets/stimuli/cups/cupHalf_posRight_tablePlatform,src/assets/stimuli/cups/cupHalf_posCenter_tablePlatform,Half,Platform,212.0,200.0,1.0,j,,175091,2026-02-13T13:27:56.035Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
4454,6023b648-b34a-4a61-89e8-2589fb1b6e39,66f7169a8a3b99bf5a0dd054,2026-02-13 13:28:00.138256,2026-02-13 13:28:00.138256,58,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",718.0,src/assets/stimuli/cups/cupHalf_posCenter_tableGroove,src/assets/stimuli/cups/cupHalf_posRight_tableGroove,Half,Groove,577.0,500.0,1.0,j,,178757,2026-02-13T13:27:59.701Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
4461,6023b648-b34a-4a61-89e8-2589fb1b6e39,66f7169a8a3b99bf5a0dd054,2026-02-13 13:28:03.493590,2026-02-13 13:28:03.493590,67,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",616.0,src/assets/stimuli/cups/cupHalf_posCenter_tablePlatform,src/assets/stimuli/cups/cupHalf_posRight_tablePlatform,Half,Platform,95.0,300.0,1.0,j,,181953,2026-02-13T13:28:02.897Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
4468,6023b648-b34a-4a61-89e8-2589fb1b6e39,66f7169a8a3b99bf5a0dd054,2026-02-13 13:28:06.440570,2026-02-13 13:28:06.440570,76,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",762.0,src/assets/stimuli/cups/cupHalf_posCenter_tableGroove,src/assets/stimuli/cups/cupHalf_posRight_tableGroove,Half,Groove,622.0,200.0,0.0,j,,185058,2026-02-13T13:28:06.002Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
4475,6023b648-b34a-4a61-89e8-2589fb1b6e39,66f7169a8a3b99bf5a0dd054,2026-02-13 13:28:09.556368,2026-02-13 13:28:09.556368,85,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",742.0,src/assets/stimuli/cups/cupHalf_posRight_tableGroove,src/assets/stimuli/cups/cupHalf_posCenter_tableGroove,Half,Groove,475.0,200.0,1.0,j,,188163,2026-02-13T13:28:09.107Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
4482,6023b648-b34a-4a61-89e8-2589fb1b6e39,66f7169a8a3b99bf5a0dd054,2026-02-13 13:28:12.983020,2026-02-13 13:28:12.983020,94,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",1080.0,src/assets/stimuli/cups/cupHalf_posRight_tableFlat,src/assets/stimuli/cups/cupHalf_posRight_tableFlat,Half,Flat,316.0,200.0,1.0,f,,191582,2026-02-13T13:28:12.526Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
